UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1756066585844,-0.02031869,1.10634816,0.02795938,0.05357765,-0.29243430,-0.01087754,0.95472158
1756066585856,-0.02032983,1.10636491,0.02791587,0.05353835,-0.29232033,-0.01074216,0.95476022
1756066585866,-0.02034092,1.10638732,0.02786145,0.05351485,-0.29233526,-0.01064529,0.95475805
1756066585877,-0.02032882,1.10640946,0.02781650,0.05362603,-0.29234977,-0.01046025,0.95474942
1756066585888,-0.02030629,1.10643604,0.02778116,0.05371515,-0.29245514,-0.01026153,0.95471429
1756066585900,-0.02026987,1.10645324,0.02776051,0.05378455,-0.29261995,-0.01020369,0.95466050
1756066585911,-0.02021819,1.10645527,0.02775475,0.05377546,-0.29284953,-0.01024903,0.95459013
1756066585922,-0.02015591,1.10644266,0.02776465,0.05366021,-0.29310630,-0.01022738,0.95451804
1756066585933,-0.02008379,1.10642284,0.02778947,0.05354171,-0.29342385,-0.01020003,0.95442742
1756066585944,-0.01999736,1.10639900,0.02782530,0.05338644,-0.29386050,-0.01019048,0.95430186
1756066585955,-0.01990110,1.10637268,0.02786309,0.05326472,-0.29415284,-0.01022545,0.95421822
1756066585966,-0.01980931,1.10633534,0.02784696,0.05321744,-0.29453208,-0.01027657,0.95410332
1756066585978,-0.01971829,1.10630280,0.02783000,0.05313341,-0.29483508,-0.01019547,0.95401529
1756066585988,-0.01962823,1.10628164,0.02782750,0.05310847,-0.29504555,-0.01013773,0.95395222
1756066586000,-0.01953673,1.10628155,0.02786046,0.05308707,-0.29528504,-0.01010126,0.95387970
1756066586011,-0.01943982,1.10628623,0.02788538,0.05315928,-0.29548980,-0.01009598,0.95381232
1756066586022,-0.01933891,1.10630515,0.02790695,0.05329051,-0.29570661,-0.01011223,0.95373763
1756066586034,-0.01923126,1.10633951,0.02793437,0.05344430,-0.29589212,-0.00995773,0.95367311
1756066586044,-0.01913255,1.10638705,0.02796882,0.05361203,-0.29618326,-0.00983508,0.95357459
1756066586057,-0.01902503,1.10642928,0.02800798,0.05376939,-0.29641741,-0.00967940,0.95349456
1756066586067,-0.01889312,1.10646319,0.02804530,0.05397348,-0.29672862,-0.00950384,0.95338799
1756066586077,-0.01876384,1.10650271,0.02808562,0.05410154,-0.29719497,-0.00924293,0.95323803
1756066586090,-0.01861846,1.10654825,0.02814704,0.05433446,-0.29769259,-0.00908194,0.95307104
1756066586099,-0.01849389,1.10661232,0.02822921,0.05452245,-0.29830318,-0.00881949,0.95287183
1756066586110,-0.01837283,1.10669532,0.02831605,0.05468001,-0.29912558,-0.00831407,0.95260950
1756066586122,-0.01824564,1.10678646,0.02842969,0.05493811,-0.30007495,-0.00811314,0.95229775
1756066586132,-0.01814038,1.10688239,0.02854595,0.05521006,-0.30089163,-0.00788009,0.95202625
1756066586144,-0.01802689,1.10697863,0.02867696,0.05566776,-0.30177795,-0.00741014,0.95172278
1756066586156,-0.01792663,1.10710573,0.02880484,0.05603653,-0.30273586,-0.00701245,0.95139988
1756066586166,-0.01788175,1.10720518,0.02893841,0.05666146,-0.30369873,-0.00645572,0.95105987
1756066586177,-0.01788449,1.10731539,0.02908352,0.05716994,-0.30459320,-0.00605405,0.95074599
1756066586189,-0.01788449,1.10742351,0.02923995,0.05772916,-0.30559810,-0.00552476,0.95039288
1756066586201,-0.01782399,1.10755995,0.02941647,0.05827627,-0.30640995,-0.00500976,0.95010090
1756066586210,-0.01777333,1.10767981,0.02960414,0.05880461,-0.30740408,-0.00450564,0.94974968
1756066586221,-0.01771843,1.10779884,0.02980843,0.05922361,-0.30833793,-0.00405995,0.94942288
1756066586232,-0.01764977,1.10791391,0.03002775,0.05971917,-0.30928156,-0.00363376,0.94908658
1756066586246,-0.01757884,1.10804582,0.03025061,0.06021148,-0.31045842,-0.00314843,0.94867288
1756066586254,-0.01749718,1.10816216,0.03049171,0.06059149,-0.31158800,-0.00260736,0.94827991
1756066586265,-0.01738715,1.10827360,0.03072318,0.06108130,-0.31282260,-0.00207761,0.94784323
1756066586276,-0.01728028,1.10838997,0.03096342,0.06141894,-0.31397844,-0.00167762,0.94743994
1756066586288,-0.01716739,1.10850555,0.03116155,0.06177047,-0.31514123,-0.00147670,0.94703127
1756066586299,-0.01708186,1.10860050,0.03137025,0.06219327,-0.31626229,-0.00128730,0.94663008
1756066586310,-0.01699954,1.10871813,0.03158519,0.06264412,-0.31732463,-0.00100967,0.94624509
1756066586321,-0.01692051,1.10884336,0.03179616,0.06322766,-0.31846146,-0.00058373,0.94582462
1756066586332,-0.01687652,1.10895088,0.03197241,0.06367864,-0.31954598,-0.00007714,0.94542868
1756066586345,-0.01681685,1.10905772,0.03217772,0.06388692,-0.32052546,0.00051121,0.94508287
1756066586357,-0.01676154,1.10915786,0.03236467,0.06421654,-0.32148509,0.00113419,0.94473398
1756066586365,-0.01664758,1.10926566,0.03255868,0.06430158,-0.32234656,0.00180913,0.94443355
1756066586376,-0.01656020,1.10934877,0.03272644,0.06464863,-0.32294710,0.00249056,0.94420311
1756066586388,-0.01650792,1.10943568,0.03287631,0.06486635,-0.32366293,0.00290191,0.94394186
1756066586399,-0.01650113,1.10950246,0.03302619,0.06513735,-0.32417718,0.00327467,0.94374550
1756066586410,-0.01652217,1.10955375,0.03316712,0.06521686,-0.32469953,0.00331682,0.94356027
1756066586422,-0.01654768,1.10958871,0.03330648,0.06541259,-0.32505409,0.00325271,0.94342485
1756066586433,-0.01659149,1.10961786,0.03342989,0.06555997,-0.32529851,0.00328223,0.94333027
1756066586444,-0.01664543,1.10964844,0.03354555,0.06568314,-0.32537127,0.00363041,0.94329533
1756066586455,-0.01669925,1.10968566,0.03364611,0.06598776,-0.32548552,0.00395654,0.94323334
1756066586466,-0.01673079,1.10973799,0.03369614,0.06625001,-0.32549454,0.00417640,0.94321090
1756066586477,-0.01676959,1.10978779,0.03375846,0.06643398,-0.32549475,0.00434508,0.94319712
1756066586488,-0.01681674,1.10982260,0.03382963,0.06662727,-0.32556574,0.00427909,0.94315929
1756066586499,-0.01687789,1.10983795,0.03392342,0.06667390,-0.32557217,0.00426924,0.94315382
1756066586511,-0.01693326,1.10984442,0.03400686,0.06676221,-0.32564097,0.00427722,0.94312378
1756066586522,-0.01699078,1.10986364,0.03408340,0.06690257,-0.32563274,0.00422812,0.94311690
1756066586533,-0.01705736,1.10989296,0.03414968,0.06711074,-0.32561243,0.00422335,0.94310914
1756066586544,-0.01712012,1.10993624,0.03421253,0.06747776,-0.32552808,0.00442496,0.94311115
1756066586555,-0.01718569,1.11000863,0.03427920,0.06775145,-0.32550248,0.00466085,0.94309923
1756066586566,-0.01724058,1.11010009,0.03436351,0.06808195,-0.32554055,0.00495298,0.94306080
1756066586577,-0.01729548,1.11018828,0.03444910,0.06823016,-0.32558193,0.00520443,0.94303445
1756066586588,-0.01736152,1.11026686,0.03452578,0.06842757,-0.32561606,0.00536240,0.94300747
1756066586599,-0.01744711,1.11033663,0.03458667,0.06861295,-0.32565414,0.00549697,0.94298008
1756066586611,-0.01752889,1.11042547,0.03464121,0.06887615,-0.32575381,0.00554650,0.94292617
1756066586622,-0.01760334,1.11052319,0.03469509,0.06918234,-0.32588745,0.00574389,0.94285640
1756066586633,-0.01768595,1.11062557,0.03474754,0.06949371,-0.32587934,0.00597246,0.94283488
1756066586644,-0.01777196,1.11072841,0.03479609,0.06982449,-0.32593620,0.00631660,0.94278854
1756066586655,-0.01786077,1.11082521,0.03484756,0.07015882,-0.32590896,0.00664239,0.94277090
1756066586666,-0.01793700,1.11091143,0.03491098,0.07050540,-0.32591598,0.00694580,0.94274043
1756066586677,-0.01800668,1.11098444,0.03497347,0.07071308,-0.32597189,0.00716419,0.94270391
1756066586689,-0.01806760,1.11104321,0.03503126,0.07100907,-0.32602370,0.00711037,0.94266415
1756066586699,-0.01813596,1.11108938,0.03507608,0.07121293,-0.32603271,0.00706797,0.94264598
1756066586710,-0.01820552,1.11112997,0.03511631,0.07146423,-0.32604731,0.00715999,0.94262121
1756066586722,-0.01826686,1.11116916,0.03515312,0.07164163,-0.32602558,0.00733434,0.94261392
1756066586733,-0.01832581,1.11119366,0.03518134,0.07172135,-0.32595191,0.00740575,0.94263278
1756066586744,-0.01838750,1.11120072,0.03520983,0.07185356,-0.32590061,0.00746113,0.94264001
1756066586755,-0.01844114,1.11120462,0.03524601,0.07187679,-0.32580632,0.00749096,0.94267060
1756066586767,-0.01845986,1.11119848,0.03527915,0.07207097,-0.32570694,0.00745628,0.94269039
1756066586778,-0.01847720,1.11120120,0.03529879,0.07221658,-0.32556879,0.00754272,0.94272628
1756066586789,-0.01849121,1.11121479,0.03531319,0.07228178,-0.32551676,0.00759962,0.94273879
1756066586800,-0.01852661,1.11123899,0.03531250,0.07236228,-0.32547571,0.00753655,0.94274730
1756066586811,-0.01856434,1.11124918,0.03531998,0.07243827,-0.32538979,0.00755910,0.94277094
1756066586822,-0.01861274,1.11125144,0.03532779,0.07243787,-0.32529647,0.00754290,0.94280330
1756066586835,-0.01865447,1.11125532,0.03533053,0.07247004,-0.32523567,0.00753098,0.94282190
1756066586844,-0.01869571,1.11126658,0.03532618,0.07253565,-0.32518196,0.00752431,0.94283543
1756066586856,-0.01873189,1.11126667,0.03532973,0.07255662,-0.32511931,0.00755043,0.94285522
1756066586867,-0.01877612,1.11124554,0.03533983,0.07255191,-0.32506788,0.00750328,0.94287369
1756066586877,-0.01881856,1.11121416,0.03535065,0.07255305,-0.32502395,0.00746116,0.94288908
1756066586889,-0.01886761,1.11119518,0.03535864,0.07259005,-0.32495595,0.00743709,0.94290986
1756066586900,-0.01891381,1.11120728,0.03535330,0.07261658,-0.32486549,0.00753299,0.94293823
1756066586911,-0.01896507,1.11122626,0.03535450,0.07270118,-0.32478451,0.00761865,0.94295892
1756066586922,-0.01901585,1.11123866,0.03535509,0.07273097,-0.32474657,0.00768088,0.94296918
1756066586932,-0.01906228,1.11124915,0.03535473,0.07279214,-0.32470823,0.00760928,0.94297824
1756066586943,-0.01911604,1.11125973,0.03535554,0.07285671,-0.32461998,0.00756623,0.94300399
1756066586955,-0.01915419,1.11128652,0.03535348,0.07291788,-0.32450206,0.00778004,0.94303810
1756066586966,-0.01914173,1.11131781,0.03533340,0.07307397,-0.32439763,0.00803981,0.94305977
1756066586977,-0.01912540,1.11134386,0.03531718,0.07326803,-0.32429412,0.00813161,0.94307953
1756066586988,-0.01912963,1.11137205,0.03530967,0.07334883,-0.32422700,0.00816320,0.94309605
1756066587000,-0.01918191,1.11139837,0.03532383,0.07348155,-0.32405706,0.00824539,0.94314341
1756066587010,-0.01923984,1.11143211,0.03533190,0.07353520,-0.32398326,0.00838374,0.94316337
1756066587022,-0.01929462,1.11147010,0.03532791,0.07361941,-0.32381125,0.00854096,0.94321446
1756066587034,-0.01933444,1.11149991,0.03531697,0.07375643,-0.32366417,0.00857900,0.94325389
1756066587045,-0.01936889,1.11151329,0.03531677,0.07376583,-0.32355620,0.00847498,0.94329113
1756066587055,-0.01940137,1.11151668,0.03531706,0.07379345,-0.32353237,0.00826309,0.94329903
1756066587067,-0.01943743,1.11151484,0.03529996,0.07382145,-0.32343536,0.00807263,0.94333175
1756066587077,-0.01947618,1.11151609,0.03527975,0.07385558,-0.32333344,0.00795249,0.94336504
1756066587088,-0.01951361,1.11152568,0.03525963,0.07392380,-0.32324387,0.00800806,0.94338992
1756066587099,-0.01953715,1.11153531,0.03526828,0.07390852,-0.32317751,0.00803988,0.94341358
1756066587110,-0.01956439,1.11154097,0.03527299,0.07385812,-0.32312940,0.00809653,0.94343353
1756066587122,-0.01960117,1.11153635,0.03528053,0.07378154,-0.32306314,0.00814386,0.94346180
1756066587133,-0.01962930,1.11152852,0.03528646,0.07371830,-0.32304909,0.00819652,0.94347110
1756066587144,-0.01965237,1.11151302,0.03528649,0.07363462,-0.32304235,0.00813264,0.94348050
1756066587155,-0.01967645,1.11148512,0.03528321,0.07359676,-0.32299576,0.00800515,0.94350049
1756066587166,-0.01968652,1.11145434,0.03526625,0.07359516,-0.32296394,0.00798052,0.94351172
1756066587177,-0.01968241,1.11143869,0.03524905,0.07364529,-0.32290771,0.00807085,0.94352628
1756066587189,-0.01967233,1.11143196,0.03523329,0.07367793,-0.32285008,0.00815158,0.94354276
1756066587200,-0.01968169,1.11142454,0.03523850,0.07366836,-0.32279904,0.00821497,0.94356042
1756066587211,-0.01968783,1.11140424,0.03524655,0.07362864,-0.32274397,0.00824943,0.94358206
1756066587222,-0.01968795,1.11137596,0.03525245,0.07357320,-0.32270540,0.00821962,0.94359983
1756066587233,-0.01968789,1.11135229,0.03525952,0.07359619,-0.32267017,0.00810767,0.94361106
1756066587244,-0.01967865,1.11134297,0.03526354,0.07362653,-0.32265625,0.00802319,0.94361417
1756066587255,-0.01966071,1.11134556,0.03525895,0.07366165,-0.32263087,0.00798431,0.94362044
1756066587266,-0.01964027,1.11134705,0.03523004,0.07359659,-0.32252945,0.00793869,0.94366057
1756066587277,-0.01961851,1.11133802,0.03520101,0.07352368,-0.32243391,0.00791385,0.94369911
1756066587289,-0.01959509,1.11132357,0.03517777,0.07346271,-0.32238693,0.00784721,0.94372047
1756066587300,-0.01958156,1.11129221,0.03516650,0.07333002,-0.32236836,0.00765747,0.94373869
1756066587310,-0.01957130,1.11126062,0.03515673,0.07330166,-0.32232017,0.00751171,0.94375852
1756066587322,-0.01955050,1.11124495,0.03514013,0.07326246,-0.32239628,0.00739813,0.94373646
1756066587333,-0.01952803,1.11123857,0.03512076,0.07316039,-0.32241837,0.00721817,0.94373823
1756066587344,-0.01951265,1.11123106,0.03510278,0.07318783,-0.32237300,0.00708634,0.94375260
1756066587356,-0.01949275,1.11123779,0.03506857,0.07317581,-0.32234358,0.00705206,0.94376384
1756066587366,-0.01944852,1.11127514,0.03501466,0.07314370,-0.32224986,0.00702447,0.94379854
1756066587378,-0.01941228,1.11130863,0.03495836,0.07317247,-0.32214048,0.00708689,0.94383318
1756066587390,-0.01938081,1.11133799,0.03491414,0.07324284,-0.32206731,0.00707627,0.94385278
1756066587400,-0.01936364,1.11135119,0.03488618,0.07325913,-0.32207544,0.00698767,0.94384940
1756066587411,-0.01934338,1.11134636,0.03486380,0.07327145,-0.32207991,0.00685229,0.94384791
1756066587422,-0.01932955,1.11133757,0.03484878,0.07322290,-0.32216233,0.00663970,0.94382507
1756066587433,-0.01931536,1.11132696,0.03483886,0.07309577,-0.32210655,0.00649640,0.94385496
1756066587444,-0.01931417,1.11131370,0.03482538,0.07305333,-0.32203315,0.00643954,0.94388368
1756066587456,-0.01929396,1.11129841,0.03481230,0.07305248,-0.32202438,0.00643089,0.94388679
1756066587467,-0.01924688,1.11125031,0.03478003,0.07310334,-0.32202737,0.00641926,0.94388191
1756066587478,-0.01920247,1.11120048,0.03475857,0.07312857,-0.32201469,0.00636283,0.94388467
1756066587489,-0.01916200,1.11116204,0.03474298,0.07318658,-0.32205889,0.00628948,0.94386558
1756066587500,-0.01914036,1.11116850,0.03474316,0.07316612,-0.32209956,0.00625732,0.94385350
1756066587511,-0.01912701,1.11116314,0.03473347,0.07313815,-0.32210190,0.00627565,0.94385475
1756066587522,-0.01911223,1.11115181,0.03473729,0.07307746,-0.32206305,0.00631364,0.94387246
1756066587534,-0.01910019,1.11113673,0.03473479,0.07301630,-0.32209069,0.00628518,0.94386795
1756066587545,-0.01908624,1.11112884,0.03473425,0.07298096,-0.32212924,0.00613950,0.94385848
1756066587556,-0.01906013,1.11112612,0.03474087,0.07304180,-0.32221151,0.00604571,0.94382630
1756066587567,-0.01901591,1.11115006,0.03476378,0.07312968,-0.32233745,0.00597483,0.94377694
1756066587578,-0.01896262,1.11117306,0.03479549,0.07318234,-0.32240245,0.00584864,0.94375145
1756066587589,-0.01891345,1.11118835,0.03483447,0.07314091,-0.32246375,0.00567598,0.94373477
1756066587599,-0.01889503,1.11117202,0.03486818,0.07315194,-0.32262714,0.00555112,0.94367882
1756066587611,-0.01887822,1.11116201,0.03491831,0.07303725,-0.32263757,0.00539879,0.94368502
1756066587622,-0.01885116,1.11115161,0.03496763,0.07310670,-0.32279677,0.00533693,0.94362555
1756066587633,-0.01882988,1.11114988,0.03503132,0.07313783,-0.32292316,0.00530724,0.94358006
1756066587644,-0.01881915,1.11115301,0.03510582,0.07310408,-0.32303294,0.00519766,0.94354570
1756066587655,-0.01880062,1.11114597,0.03516799,0.07313426,-0.32311977,0.00500797,0.94351466
1756066587666,-0.01874888,1.11113119,0.03520510,0.07319633,-0.32303096,0.00483322,0.94354117
1756066587677,-0.01870465,1.11112478,0.03524259,0.07338897,-0.32297815,0.00481044,0.94354440
1756066587689,-0.01866090,1.11114031,0.03528291,0.07353007,-0.32292443,0.00495191,0.94355107
1756066587700,-0.01864940,1.11117515,0.03534451,0.07366727,-0.32290343,0.00503497,0.94354711
1756066587711,-0.01863742,1.11120057,0.03541136,0.07385534,-0.32289183,0.00501125,0.94353651
1756066587722,-0.01862788,1.11121571,0.03547490,0.07399345,-0.32291587,0.00487001,0.94351820
1756066587733,-0.01862442,1.11122656,0.03553587,0.07411616,-0.32288387,0.00469269,0.94352042
1756066587744,-0.01862520,1.11123651,0.03559881,0.07416814,-0.32280614,0.00465753,0.94354310
1756066587755,-0.01862073,1.11125633,0.03565234,0.07421258,-0.32272584,0.00468699,0.94356693
1756066587766,-0.01856637,1.11130553,0.03568739,0.07433336,-0.32264504,0.00472687,0.94358486
1756066587777,-0.01851434,1.11134514,0.03572321,0.07438254,-0.32251685,0.00474140,0.94362474
1756066587789,-0.01847935,1.11136565,0.03575307,0.07450944,-0.32244320,0.00463506,0.94364042
1756066587800,-0.01847947,1.11137044,0.03579026,0.07457315,-0.32240899,0.00453452,0.94364757
1756066587811,-0.01847982,1.11136684,0.03583193,0.07461646,-0.32236788,0.00451874,0.94365826
1756066587822,-0.01848125,1.11136016,0.03588009,0.07457685,-0.32232692,0.00449760,0.94367549
1756066587833,-0.01848310,1.11135462,0.03592962,0.07450021,-0.32230564,0.00444355,0.94368906
1756066587844,-0.01847929,1.11133829,0.03597355,0.07443634,-0.32227751,0.00436267,0.94370409
1756066587856,-0.01847786,1.11132365,0.03601930,0.07438941,-0.32223304,0.00427567,0.94372337
1756066587867,-0.01845264,1.11130938,0.03608394,0.07437073,-0.32223619,0.00420840,0.94372407
1756066587878,-0.01843053,1.11129615,0.03614488,0.07443018,-0.32224510,0.00410390,0.94371680
1756066587889,-0.01842010,1.11127976,0.03619683,0.07447098,-0.32223302,0.00404184,0.94371798
1756066587900,-0.01843423,1.11126897,0.03624052,0.07447005,-0.32220649,0.00402391,0.94372719
1756066587911,-0.01845217,1.11125818,0.03628558,0.07449699,-0.32212871,0.00408522,0.94375135
1756066587922,-0.01847190,1.11126158,0.03632650,0.07458970,-0.32207596,0.00422220,0.94376142
1756066587933,-0.01849335,1.11128038,0.03636533,0.07465586,-0.32204679,0.00432180,0.94376570
1756066587947,-0.01851368,1.11129144,0.03640032,0.07485078,-0.32193991,0.00436809,0.94378651
1756066587955,-0.01854044,1.11130470,0.03642994,0.07497991,-0.32189424,0.00441330,0.94379163
1756066587967,-0.01855129,1.11133030,0.03642383,0.07502891,-0.32178873,0.00444234,0.94382358
1756066587978,-0.01856172,1.11135325,0.03641236,0.07514186,-0.32158590,0.00440847,0.94388388
1756066587989,-0.01857686,1.11138988,0.03640139,0.07522505,-0.32154184,0.00445905,0.94389203
1756066587999,-0.01859677,1.11142170,0.03642190,0.07544356,-0.32144357,0.00468042,0.94390699
1756066588010,-0.01861650,1.11146480,0.03644010,0.07545254,-0.32138295,0.00485906,0.94392601
1756066588021,-0.01862931,1.11149284,0.03645658,0.07554145,-0.32139015,0.00484056,0.94391654
1756066588033,-0.01865423,1.11150271,0.03646642,0.07552356,-0.32139635,0.00476438,0.94391624
1756066588044,-0.01867747,1.11149502,0.03646484,0.07544098,-0.32137126,0.00460081,0.94393220
1756066588055,-0.01868403,1.11148599,0.03643888,0.07542290,-0.32133055,0.00451633,0.94394792
1756066588066,-0.01869243,1.11148772,0.03638899,0.07540873,-0.32130884,0.00449540,0.94395654
1756066588077,-0.01869529,1.11149156,0.03634316,0.07539821,-0.32130595,0.00460822,0.94395782
1756066588088,-0.01869309,1.11150423,0.03630811,0.07544842,-0.32138810,0.00464868,0.94392564
1756066588100,-0.01868057,1.11151868,0.03629971,0.07550044,-0.32148832,0.00455250,0.94388782
1756066588111,-0.01868081,1.11152083,0.03628808,0.07553763,-0.32151909,0.00449039,0.94387466
1756066588122,-0.01868361,1.11152479,0.03627509,0.07556536,-0.32152783,0.00450775,0.94386938
1756066588133,-0.01868892,1.11152989,0.03626162,0.07557719,-0.32152212,0.00451589,0.94387034
1756066588145,-0.01868898,1.11152610,0.03625143,0.07556057,-0.32150182,0.00446056,0.94387885
1756066588155,-0.01867872,1.11150944,0.03623283,0.07556812,-0.32152006,0.00429395,0.94387281
1756066588167,-0.01865554,1.11148068,0.03621376,0.07559823,-0.32148786,0.00401488,0.94388259
1756066588178,-0.01864302,1.11145738,0.03619564,0.07564618,-0.32141828,0.00392218,0.94390284
1756066588189,-0.01863611,1.11145091,0.03617272,0.07571568,-0.32135717,0.00394663,0.94391797
1756066588200,-0.01863760,1.11147112,0.03614578,0.07576393,-0.32126009,0.00389779,0.94394734
1756066588211,-0.01864851,1.11147723,0.03612006,0.07581515,-0.32107754,0.00402072,0.94400483
1756066588222,-0.01866162,1.11148515,0.03610027,0.07577471,-0.32098173,0.00406862,0.94404045
1756066588233,-0.01867515,1.11148733,0.03608060,0.07579023,-0.32085727,0.00404176,0.94408163
1756066588244,-0.01869392,1.11148334,0.03605694,0.07575941,-0.32075404,0.00400595,0.94411933
1756066588255,-0.01871049,1.11147770,0.03604072,0.07569595,-0.32068574,0.00402739,0.94414753
1756066588266,-0.01873434,1.11147878,0.03601247,0.07571788,-0.32063175,0.00398521,0.94416429
1756066588277,-0.01875931,1.11148101,0.03598836,0.07567700,-0.32065509,0.00396511,0.94415972
1756066588288,-0.01877707,1.11147359,0.03596747,0.07564137,-0.32068253,0.00394788,0.94415333
1756066588299,-0.01878130,1.11146486,0.03595534,0.07561858,-0.32068984,0.00389547,0.94415289
1756066588311,-0.01879251,1.11145216,0.03595036,0.07554479,-0.32066865,0.00390981,0.94416593
1756066588322,-0.01881385,1.11144331,0.03595263,0.07551539,-0.32060479,0.00393253,0.94418988
1756066588333,-0.01883101,1.11144912,0.03595573,0.07555652,-0.32056463,0.00400430,0.94419993
1756066588344,-0.01884532,1.11146691,0.03595462,0.07560911,-0.32053678,0.00406835,0.94420489
1756066588355,-0.01885051,1.11147627,0.03595668,0.07570185,-0.32050265,0.00418936,0.94420852
1756066588366,-0.01884609,1.11145687,0.03595313,0.07575342,-0.32050783,0.00420226,0.94420257
1756066588377,-0.01885307,1.11142254,0.03595558,0.07571520,-0.32046033,0.00413827,0.94422204
1756066588389,-0.01887095,1.11138430,0.03596178,0.07563202,-0.32035074,0.00405851,0.94426624
1756066588400,-0.01889521,1.11136898,0.03597048,0.07559273,-0.32024217,0.00404940,0.94430625
1756066588411,-0.01891172,1.11136031,0.03597686,0.07561277,-0.32012673,0.00409453,0.94434359
1756066588422,-0.01892668,1.11135966,0.03597859,0.07570490,-0.32002498,0.00426037,0.94436996
1756066588433,-0.01893187,1.11136940,0.03598461,0.07573596,-0.31996662,0.00428891,0.94438712
1756066588444,-0.01893586,1.11138448,0.03599706,0.07576641,-0.31994208,0.00424548,0.94439319
1756066588455,-0.01894122,1.11138064,0.03601140,0.07581483,-0.31995144,0.00416324,0.94438650
1756066588466,-0.01894879,1.11137086,0.03602940,0.07584217,-0.31990052,0.00404378,0.94440207
1756066588477,-0.01895636,1.11135751,0.03605017,0.07586708,-0.31983804,0.00399334,0.94442145
1756066588488,-0.01896119,1.11135393,0.03607559,0.07584237,-0.31977467,0.00399138,0.94444490
1756066588499,-0.01896030,1.11136460,0.03609097,0.07588373,-0.31972794,0.00401431,0.94445730
1756066588510,-0.01895911,1.11137915,0.03610110,0.07592659,-0.31971401,0.00403806,0.94445847
1756066588521,-0.01895499,1.11139536,0.03611061,0.07594816,-0.31971872,0.00402698,0.94445519
1756066588533,-0.01894683,1.11139974,0.03611603,0.07600465,-0.31972591,0.00399967,0.94444833
1756066588544,-0.01894426,1.11139604,0.03612456,0.07600110,-0.31975198,0.00389594,0.94444022
1756066588555,-0.01894617,1.11138618,0.03614208,0.07595629,-0.31973881,0.00376165,0.94444883
1756066588566,-0.01895148,1.11137196,0.03616527,0.07592561,-0.31971800,0.00375287,0.94445837
1756066588577,-0.01895130,1.11136639,0.03619540,0.07585802,-0.31968645,0.00380720,0.94447427
1756066588588,-0.01895463,1.11135221,0.03622082,0.07577825,-0.31968750,0.00381180,0.94448030
1756066588600,-0.01895058,1.11133137,0.03624660,0.07569864,-0.31968184,0.00375417,0.94448883
1756066588611,-0.01894319,1.11131597,0.03627399,0.07564013,-0.31971646,0.00362859,0.94448229
1756066588622,-0.01893967,1.11130151,0.03629541,0.07564827,-0.31977045,0.00348633,0.94446389
1756066588633,-0.01894629,1.11129317,0.03632167,0.07566261,-0.31970601,0.00341585,0.94448482
1756066588644,-0.01896179,1.11129746,0.03634125,0.07575904,-0.31964870,0.00348858,0.94449622
1756066588655,-0.01896185,1.11130548,0.03636152,0.07588436,-0.31959825,0.00355914,0.94450297
1756066588667,-0.01896089,1.11130080,0.03639373,0.07598058,-0.31959577,0.00358450,0.94449598
1756066588677,-0.01896387,1.11129788,0.03643927,0.07604054,-0.31962812,0.00359018,0.94448018
1756066588688,-0.01895607,1.11129779,0.03647956,0.07610099,-0.31967909,0.00356417,0.94445816
1756066588699,-0.01895797,1.11129528,0.03650552,0.07614423,-0.31972165,0.00352320,0.94444042
1756066588711,-0.01897210,1.11128837,0.03653342,0.07615913,-0.31974733,0.00350801,0.94443058
1756066588722,-0.01898491,1.11129084,0.03654552,0.07613503,-0.31977256,0.00352848,0.94442391
1756066588733,-0.01898795,1.11130351,0.03654513,0.07614478,-0.31978429,0.00357044,0.94441899
1756066588745,-0.01898241,1.11132529,0.03654438,0.07615076,-0.31984568,0.00361820,0.94439754
1756066588755,-0.01897633,1.11134303,0.03653800,0.07623738,-0.31988908,0.00362718,0.94437582
1756066588767,-0.01896048,1.11137667,0.03654036,0.07625335,-0.31992509,0.00357999,0.94436251
1756066588777,-0.01894873,1.11141071,0.03653353,0.07627300,-0.31990392,0.00352061,0.94436832
1756066588789,-0.01894009,1.11144793,0.03651670,0.07632586,-0.31982183,0.00361427,0.94439149
1756066588800,-0.01894045,1.11147201,0.03648046,0.07637718,-0.31977562,0.00380129,0.94440226
1756066588811,-0.01893353,1.11149299,0.03644556,0.07643934,-0.31975341,0.00401547,0.94440386
1756066588822,-0.01892751,1.11151302,0.03642735,0.07642412,-0.31977550,0.00406252,0.94439742
1756066588833,-0.01892328,1.11152098,0.03641075,0.07637127,-0.31987852,0.00405193,0.94436685
1756066588844,-0.01891410,1.11151925,0.03639612,0.07632988,-0.31998950,0.00390809,0.94433320
1756066588856,-0.01891136,1.11150733,0.03637761,0.07626551,-0.32003559,0.00385514,0.94432300
1756066588867,-0.01892304,1.11148331,0.03635234,0.07621521,-0.32006880,0.00391231,0.94431557
1756066588878,-0.01892847,1.11145642,0.03632140,0.07615574,-0.32010492,0.00396880,0.94430789
1756066588889,-0.01893568,1.11143091,0.03630045,0.07605750,-0.32007814,0.00395482,0.94432494
1756066588900,-0.01892656,1.11141154,0.03629085,0.07600393,-0.32009817,0.00393756,0.94432254
1756066588910,-0.01892346,1.11139956,0.03627491,0.07590725,-0.32009364,0.00385674,0.94433218
1756066588922,-0.01891834,1.11138487,0.03625357,0.07584040,-0.32007355,0.00381961,0.94434452
