UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1756066384481,0,left,-0.03920426,1.05585957,0.00524981,-0.08285953,0.02171532,0.07034948,0.99383786
1756066384481,1,right,0.02578973,1.06481096,0.00164770,-0.08285953,0.02171532,0.07034948,0.99383786
1756066384492,0,left,-0.03921555,1.05584945,0.00523208,-0.08281338,0.02171651,0.07037970,0.99383954
1756066384492,1,right,0.02577786,1.06480492,0.00162991,-0.08281338,0.02171651,0.07037970,0.99383954
1756066384504,0,left,-0.03922122,1.05584346,0.00521472,-0.08286048,0.02173873,0.07033953,0.99383797
1756066384504,1,right,0.02577280,1.06479330,0.00160966,-0.08286048,0.02173873,0.07033953,0.99383797
1756066384515,0,left,-0.03920951,1.05583941,0.00520065,-0.08296220,0.02175966,0.07027141,0.99383385
1756066384515,1,right,0.02578565,1.06477979,0.00159267,-0.08296220,0.02175966,0.07027141,0.99383385
1756066384526,0,left,-0.03920016,1.05582654,0.00518242,-0.08311871,0.02168003,0.07021661,0.99382639
1756066384526,1,right,0.02579647,1.06476012,0.00158402,-0.08311871,0.02168003,0.07021661,0.99382639
1756066384537,0,left,-0.03918015,1.05580356,0.00516414,-0.08325867,0.02161173,0.06999958,0.99383147
1756066384537,1,right,0.02582087,1.06470919,0.00157572,-0.08325867,0.02161173,0.06999958,0.99383147
1756066384548,0,left,-0.03916435,1.05579579,0.00517955,-0.08345753,0.02185265,0.06983660,0.99382099
1756066384548,1,right,0.02583830,1.06467682,0.00155965,-0.08345753,0.02185265,0.06983660,0.99382099
1756066384559,0,left,-0.03914052,1.05578915,0.00519925,-0.08344978,0.02191545,0.06995075,0.99381223
1756066384559,1,right,0.02585966,1.06468435,0.00156999,-0.08344978,0.02191545,0.06995075,0.99381223
1756066384570,0,left,-0.03914307,1.05580218,0.00519778,-0.08345124,0.02198293,0.06997756,0.99380872
1756066384570,1,right,0.02585624,1.06470011,0.00155942,-0.08345124,0.02198293,0.06997756,0.99380872
1756066384581,0,left,-0.03914190,1.05581499,0.00519518,-0.08340623,0.02230761,0.06982574,0.99381595
1756066384581,1,right,0.02585829,1.06468972,0.00151648,-0.08340623,0.02230761,0.06982574,0.99381595
1756066384592,0,left,-0.03913909,1.05581762,0.00516597,-0.08341694,0.02229831,0.06989487,0.99381040
1756066384592,1,right,0.02585989,1.06470140,0.00148764,-0.08341694,0.02229831,0.06989487,0.99381040
1756066384603,0,left,-0.03911436,1.05582557,0.00514537,-0.08357850,0.02237347,0.06993265,0.99379248
1756066384603,1,right,0.02588350,1.06471282,0.00145537,-0.08357850,0.02237347,0.06993265,0.99379248
1756066384615,0,left,-0.03908098,1.05582013,0.00511390,-0.08358447,0.02233038,0.06986988,0.99379736
1756066384615,1,right,0.02591828,1.06469969,0.00143015,-0.08358447,0.02233038,0.06986988,0.99379736
1756066384626,0,left,-0.03903679,1.05579823,0.00507041,-0.08369228,0.02225117,0.06979317,0.99379545
1756066384626,1,right,0.02596433,1.06466830,0.00139687,-0.08369228,0.02225117,0.06979317,0.99379545
1756066384637,0,left,-0.03900163,1.05577720,0.00504749,-0.08402439,0.02210893,0.06960321,0.99378393
1756066384637,1,right,0.02600380,1.06462296,0.00139160,-0.08402439,0.02210893,0.06960321,0.99378393
1756066384648,0,left,-0.03896039,1.05575268,0.00505312,-0.08418983,0.02213500,0.06947225,0.99377851
1756066384648,1,right,0.02604728,1.06458052,0.00139378,-0.08418983,0.02213500,0.06947225,0.99377851
1756066384659,0,left,-0.03892635,1.05573192,0.00502466,-0.08426592,0.02205749,0.06954653,0.99376859
1756066384659,1,right,0.02608042,1.06457001,0.00137396,-0.08426592,0.02205749,0.06954653,0.99376859
1756066384670,0,left,-0.03890158,1.05572883,0.00496934,-0.08409712,0.02205672,0.06950004,0.99378615
1756066384670,1,right,0.02610604,1.06456151,0.00132074,-0.08409712,0.02205672,0.06950004,0.99378615
1756066384681,0,left,-0.03885429,1.05571519,0.00492249,-0.08408779,0.02212799,0.06970518,0.99377099
1756066384681,1,right,0.02614917,1.06457375,0.00126245,-0.08408779,0.02212799,0.06970518,0.99377099
1756066384693,0,left,-0.03884998,1.05572477,0.00488517,-0.08431667,0.02213396,0.06947177,0.99376781
1756066384693,1,right,0.02615771,1.06455209,0.00122485,-0.08431667,0.02213396,0.06947177,0.99376781
1756066384704,0,left,-0.03885846,1.05570227,0.00483333,-0.08433202,0.02191728,0.06931742,0.99378209
1756066384704,1,right,0.02615331,1.06451192,0.00120283,-0.08433202,0.02191728,0.06931742,0.99378209
1756066384715,0,left,-0.03882896,1.05569452,0.00480179,-0.08452954,0.02199912,0.06936287,0.99376033
1756066384715,1,right,0.02618151,1.06450843,0.00115837,-0.08452954,0.02199912,0.06936287,0.99376033
1756066384726,0,left,-0.03882370,1.05568087,0.00475023,-0.08437125,0.02192448,0.06931824,0.99377854
1756066384726,1,right,0.02618802,1.06449041,0.00111844,-0.08437125,0.02192448,0.06931824,0.99377854
1756066384737,0,left,-0.03881168,1.05567859,0.00472046,-0.08441155,0.02200223,0.06934409,0.99377160
1756066384737,1,right,0.02619912,1.06449046,0.00107788,-0.08441155,0.02200223,0.06934409,0.99377160
1756066384748,0,left,-0.03881254,1.05568368,0.00468497,-0.08448642,0.02198574,0.06929533,0.99376900
1756066384748,1,right,0.02619922,1.06448912,0.00104441,-0.08448642,0.02198574,0.06929533,0.99376900
1756066384759,0,left,-0.03880391,1.05567777,0.00465544,-0.08443221,0.02199046,0.06928901,0.99377395
1756066384759,1,right,0.02620796,1.06448254,0.00101481,-0.08443221,0.02199046,0.06928901,0.99377395
1756066384770,0,left,-0.03879678,1.05567864,0.00462082,-0.08442895,0.02193763,0.06934231,0.99377167
1756066384770,1,right,0.02621442,1.06449094,0.00098654,-0.08442895,0.02193763,0.06934231,0.99377167
1756066384781,0,left,-0.03878010,1.05568213,0.00458849,-0.08445211,0.02184679,0.06936143,0.99377037
1756066384781,1,right,0.02623126,1.06449785,0.00096565,-0.08445211,0.02184679,0.06936143,0.99377037
1756066384792,0,left,-0.03876214,1.05567385,0.00456638,-0.08454675,0.02174845,0.06935361,0.99376503
1756066384792,1,right,0.02624994,1.06448933,0.00095563,-0.08454675,0.02174845,0.06935361,0.99376503
1756066384803,0,left,-0.03873394,1.05564465,0.00454909,-0.08458018,0.02182593,0.06928371,0.99376536
1756066384803,1,right,0.02627896,1.06445004,0.00092869,-0.08458018,0.02182593,0.06928371,0.99376536
1756066384815,0,left,-0.03872421,1.05563176,0.00451722,-0.08462787,0.02181824,0.06921940,0.99376595
1756066384815,1,right,0.02628991,1.06442871,0.00089810,-0.08462787,0.02181824,0.06921940,0.99376595
1756066384826,0,left,-0.03871598,1.05562375,0.00449861,-0.08459022,0.02195648,0.06921130,0.99376668
1756066384826,1,right,0.02629748,1.06441822,0.00086187,-0.08459022,0.02195648,0.06921130,0.99376668
1756066384837,0,left,-0.03872179,1.05562301,0.00448525,-0.08455834,0.02203283,0.06923321,0.99376617
1756066384837,1,right,0.02629085,1.06441958,0.00083858,-0.08455834,0.02203283,0.06923321,0.99376617
1756066384848,0,left,-0.03872364,1.05563797,0.00447653,-0.08451566,0.02209172,0.06919398,0.99377123
1756066384848,1,right,0.02628937,1.06442894,0.00082298,-0.08451566,0.02209172,0.06919398,0.99377123
1756066384859,0,left,-0.03871976,1.05564041,0.00448467,-0.08459972,0.02204861,0.06927133,0.99375964
1756066384859,1,right,0.02629207,1.06444161,0.00083516,-0.08459972,0.02204861,0.06927133,0.99375964
1756066384870,0,left,-0.03870634,1.05564353,0.00451183,-0.08467940,0.02205629,0.06923103,0.99375550
1756066384870,1,right,0.02630619,1.06443911,0.00086105,-0.08467940,0.02205629,0.06923103,0.99375550
1756066384881,0,left,-0.03870685,1.05564429,0.00451931,-0.08477101,0.02195784,0.06915512,0.99375515
1756066384881,1,right,0.02630765,1.06443079,0.00088141,-0.08477101,0.02195784,0.06915512,0.99375515
1756066384893,0,left,-0.03869882,1.05564185,0.00451931,-0.08482167,0.02196408,0.06908294,0.99375571
1756066384893,1,right,0.02631694,1.06441871,0.00088093,-0.08482167,0.02196408,0.06908294,0.99375571
1756066384904,0,left,-0.03869770,1.05563665,0.00452822,-0.08483328,0.02207226,0.06906861,0.99375332
1756066384904,1,right,0.02631769,1.06441038,0.00087578,-0.08483328,0.02207226,0.06906861,0.99375332
1756066384915,0,left,-0.03870641,1.05563118,0.00454541,-0.08476086,0.02215465,0.06917358,0.99375036
1756066384915,1,right,0.02630658,1.06441788,0.00088171,-0.08476086,0.02215465,0.06917358,0.99375036
1756066384926,0,left,-0.03871791,1.05563964,0.00455275,-0.08478702,0.02219101,0.06915513,0.99374860
1756066384926,1,right,0.02629523,1.06442343,0.00088427,-0.08478702,0.02219101,0.06915513,0.99374860
1756066384937,0,left,-0.03872534,1.05562497,0.00456127,-0.08465768,0.02238290,0.06913341,0.99375684
1756066384937,1,right,0.02628707,1.06440424,0.00086913,-0.08465768,0.02238290,0.06913341,0.99375684
1756066384948,0,left,-0.03873823,1.05563325,0.00455589,-0.08455648,0.02237729,0.06912672,0.99376605
1756066384948,1,right,0.02627433,1.06441209,0.00086545,-0.08455648,0.02237729,0.06912672,0.99376605
1756066384959,0,left,-0.03874013,1.05565367,0.00454615,-0.08455274,0.02223652,0.06912538,0.99376962
1756066384959,1,right,0.02627328,1.06443395,0.00087412,-0.08455274,0.02223652,0.06912538,0.99376962
1756066384970,0,left,-0.03873452,1.05563845,0.00454328,-0.08450054,0.02212207,0.06912141,0.99377689
1756066384970,1,right,0.02627962,1.06441970,0.00088670,-0.08450054,0.02212207,0.06912141,0.99377689
1756066384981,0,left,-0.03872563,1.05563115,0.00454856,-0.08469215,0.02196866,0.06914114,0.99376261
1756066384981,1,right,0.02628903,1.06441600,0.00091009,-0.08469215,0.02196866,0.06914114,0.99376261
1756066384992,0,left,-0.03871656,1.05561876,0.00455945,-0.08478476,0.02182342,0.06913518,0.99375833
1756066384992,1,right,0.02629906,1.06440414,0.00093919,-0.08478476,0.02182342,0.06913518,0.99375833
1756066385004,0,left,-0.03871329,1.05561331,0.00457189,-0.08492520,0.02176079,0.06905161,0.99375352
1756066385004,1,right,0.02630420,1.06438803,0.00095948,-0.08492520,0.02176079,0.06905161,0.99375352
1756066385015,0,left,-0.03871766,1.05561648,0.00459428,-0.08503305,0.02184793,0.06898816,0.99374679
1756066385015,1,right,0.02630047,1.06438156,0.00097023,-0.08503305,0.02184793,0.06898816,0.99374679
1756066385026,0,left,-0.03872106,1.05563587,0.00460130,-0.08502274,0.02185848,0.06892857,0.99375157
1756066385026,1,right,0.02629811,1.06439313,0.00097662,-0.08502274,0.02185848,0.06892857,0.99375157
1756066385037,0,left,-0.03873613,1.05565151,0.00458878,-0.08493035,0.02184258,0.06878460,0.99376980
1756066385037,1,right,0.02628574,1.06439058,0.00096858,-0.08493035,0.02184258,0.06878460,0.99376980
1756066385048,0,left,-0.03875814,1.05566012,0.00457711,-0.08485814,0.02185035,0.06873057,0.99377954
1756066385048,1,right,0.02626465,1.06439234,0.00095712,-0.08485814,0.02185035,0.06873057,0.99377954
1756066385059,0,left,-0.03877874,1.05567322,0.00457503,-0.08480877,0.02179734,0.06880984,0.99377943
1756066385059,1,right,0.02624293,1.06441652,0.00096152,-0.08480877,0.02179734,0.06880984,0.99377943
1756066385071,0,left,-0.03878800,1.05568883,0.00457260,-0.08465201,0.02176174,0.06905747,0.99377640
1756066385071,1,right,0.02622939,1.06446529,0.00096241,-0.08465201,0.02176174,0.06905747,0.99377640
1756066385082,0,left,-0.03879669,1.05569250,0.00455785,-0.08429698,0.02170498,0.06946245,0.99377959
1756066385082,1,right,0.02621364,1.06452352,0.00095380,-0.08429698,0.02170498,0.06946245,0.99377959
1756066385104,0,left,-0.03877930,1.05568560,0.00456343,-0.08432589,0.02168387,0.06946959,0.99377710
1756066385104,1,right,0.02623103,1.06451768,0.00096180,-0.08432589,0.02168387,0.06946959,0.99377710
1756066385115,0,left,-0.03876677,1.05566174,0.00457752,-0.08436351,0.02167190,0.06924791,0.99378964
1756066385115,1,right,0.02624767,1.06446501,0.00097954,-0.08436351,0.02167190,0.06924791,0.99378964
1756066385126,0,left,-0.03876081,1.05564766,0.00460050,-0.08457052,0.02166786,0.06910628,0.99378199
1756066385126,1,right,0.02625623,1.06443182,0.00100275,-0.08457052,0.02166786,0.06910628,0.99378199
1756066385137,0,left,-0.03877843,1.05563666,0.00461191,-0.08462353,0.02168719,0.06897954,0.99378587
1756066385137,1,right,0.02624080,1.06440394,0.00101256,-0.08462353,0.02168719,0.06897954,0.99378587
1756066385148,0,left,-0.03879125,1.05563615,0.00461172,-0.08461032,0.02169753,0.06892431,0.99379060
1756066385148,1,right,0.02622892,1.06439619,0.00101174,-0.08461032,0.02169753,0.06892431,0.99379060
1756066385160,0,left,-0.03880171,1.05564472,0.00460980,-0.08458973,0.02167296,0.06906818,0.99378290
1756066385160,1,right,0.02621598,1.06442380,0.00101163,-0.08458973,0.02167296,0.06906818,0.99378290
1756066385171,0,left,-0.03880503,1.05565139,0.00460139,-0.08442458,0.02165690,0.06930621,0.99378072
1756066385171,1,right,0.02620842,1.06446219,0.00100419,-0.08442458,0.02165690,0.06930621,0.99378072
1756066385182,0,left,-0.03880457,1.05566354,0.00459766,-0.08432889,0.02163970,0.06947521,0.99377742
1756066385182,1,right,0.02620591,1.06449684,0.00100171,-0.08432889,0.02163970,0.06947521,0.99377742
1756066385193,0,left,-0.03880986,1.05566828,0.00459762,-0.08433768,0.02159863,0.06948163,0.99377712
1756066385193,1,right,0.02620074,1.06450285,0.00100688,-0.08433768,0.02159863,0.06948163,0.99377712
1756066385204,0,left,-0.03880587,1.05564282,0.00460568,-0.08446191,0.02162364,0.06948746,0.99376561
1756066385204,1,right,0.02620449,1.06447741,0.00101051,-0.08446191,0.02162364,0.06948746,0.99376561
1756066385215,0,left,-0.03881002,1.05562253,0.00459192,-0.08460315,0.02162343,0.06940412,0.99375943
1756066385215,1,right,0.02620185,1.06444578,0.00099643,-0.08460315,0.02162343,0.06940412,0.99375943
1756066385226,0,left,-0.03881690,1.05561469,0.00457463,-0.08466886,0.02170914,0.06928683,0.99376015
1756066385226,1,right,0.02619660,1.06442149,0.00096866,-0.08466886,0.02170914,0.06928683,0.99376015
1756066385237,0,left,-0.03882782,1.05561461,0.00455425,-0.08471438,0.02175782,0.06925767,0.99375724
1756066385237,1,right,0.02618595,1.06441690,0.00094183,-0.08471438,0.02175782,0.06925767,0.99375724
1756066385249,0,left,-0.03883093,1.05560572,0.00451947,-0.08469050,0.02174587,0.06921842,0.99376227
1756066385249,1,right,0.02618363,1.06440314,0.00090926,-0.08469050,0.02174587,0.06921842,0.99376227
1756066385260,0,left,-0.03882767,1.05558808,0.00448751,-0.08464404,0.02173215,0.06920417,0.99376752
1756066385260,1,right,0.02618722,1.06438397,0.00087965,-0.08464404,0.02173215,0.06920417,0.99376752
1756066385271,0,left,-0.03882399,1.05557368,0.00446356,-0.08464293,0.02163450,0.06917856,0.99377153
1756066385271,1,right,0.02619192,1.06436735,0.00086873,-0.08464293,0.02163450,0.06917856,0.99377153
1756066385282,0,left,-0.03881525,1.05555466,0.00444026,-0.08463271,0.02154426,0.06909892,0.99377990
1756066385282,1,right,0.02620264,1.06433904,0.00085818,-0.08463271,0.02154426,0.06909892,0.99377990
1756066385293,0,left,-0.03881062,1.05554777,0.00441393,-0.08468336,0.02146926,0.06900838,0.99378350
1756066385293,1,right,0.02620931,1.06432105,0.00084218,-0.08468336,0.02146926,0.06900838,0.99378350
1756066385304,0,left,-0.03880792,1.05553976,0.00439459,-0.08479678,0.02141117,0.06903698,0.99377309
1756066385304,1,right,0.02621182,1.06431701,0.00082910,-0.08479678,0.02141117,0.06903698,0.99377309
1756066385315,0,left,-0.03881634,1.05554200,0.00437926,-0.08492159,0.02135008,0.06896038,0.99376907
1756066385315,1,right,0.02620513,1.06430953,0.00082149,-0.08492159,0.02135008,0.06896038,0.99376907
1756066385327,0,left,-0.03881714,1.05553974,0.00435943,-0.08493471,0.02130000,0.06890302,0.99377300
1756066385327,1,right,0.02620566,1.06430034,0.00080871,-0.08493471,0.02130000,0.06890302,0.99377300
1756066385338,0,left,-0.03879931,1.05553419,0.00435453,-0.08499760,0.02127807,0.06893155,0.99376612
1756066385338,1,right,0.02622309,1.06429853,0.00080580,-0.08499760,0.02127807,0.06893155,0.99376612
1756066385349,0,left,-0.03877728,1.05553223,0.00435474,-0.08495588,0.02125667,0.06893326,0.99377002
1756066385349,1,right,0.02624520,1.06429718,0.00080916,-0.08495588,0.02125667,0.06893326,0.99377002
1756066385360,0,left,-0.03875923,1.05553111,0.00435926,-0.08499828,0.02117881,0.06898117,0.99376473
1756066385360,1,right,0.02626282,1.06430302,0.00082294,-0.08499828,0.02117881,0.06898117,0.99376473
1756066385371,0,left,-0.03873885,1.05553261,0.00436749,-0.08503071,0.02113434,0.06897864,0.99376308
1756066385371,1,right,0.02628350,1.06430458,0.00083671,-0.08503071,0.02113434,0.06897864,0.99376308
1756066385382,0,left,-0.03872305,1.05553634,0.00438156,-0.08501128,0.02113035,0.06899461,0.99376372
1756066385382,1,right,0.02629903,1.06431051,0.00085131,-0.08501128,0.02113035,0.06899461,0.99376372
1756066385393,0,left,-0.03870308,1.05554877,0.00439888,-0.08499689,0.02120829,0.06908452,0.99375705
1756066385393,1,right,0.02631694,1.06433378,0.00085759,-0.08499689,0.02120829,0.06908452,0.99375705
1756066385404,0,left,-0.03868438,1.05556062,0.00441334,-0.08495198,0.02133335,0.06921941,0.99374882
1756066385404,1,right,0.02633248,1.06436190,0.00085464,-0.08495198,0.02133335,0.06921941,0.99374882
1756066385415,0,left,-0.03866436,1.05557729,0.00441964,-0.08490452,0.02143590,0.06923003,0.99374993
1756066385415,1,right,0.02635174,1.06437896,0.00084786,-0.08490452,0.02143590,0.06923003,0.99374993
1756066385427,0,left,-0.03864341,1.05557693,0.00442513,-0.08492788,0.02150053,0.06920346,0.99374839
1756066385427,1,right,0.02637281,1.06437432,0.00084500,-0.08492788,0.02150053,0.06920346,0.99374839
1756066385438,0,left,-0.03862531,1.05556878,0.00443859,-0.08510946,0.02149595,0.06909331,0.99374062
1756066385438,1,right,0.02639292,1.06435126,0.00085866,-0.08510946,0.02149595,0.06909331,0.99374062
1756066385449,0,left,-0.03860472,1.05556690,0.00444705,-0.08532072,0.02143486,0.06879882,0.99374425
1756066385449,1,right,0.02641921,1.06431104,0.00087648,-0.08532072,0.02143486,0.06879882,0.99374425
1756066385460,0,left,-0.03858136,1.05555419,0.00444866,-0.08536729,0.02141451,0.06875260,0.99374389
1756066385460,1,right,0.02644352,1.06429239,0.00088083,-0.08536729,0.02141451,0.06875260,0.99374389
1756066385471,0,left,-0.03855410,1.05554770,0.00443828,-0.08546487,0.02140870,0.06879063,0.99373300
1756066385471,1,right,0.02647012,1.06429056,0.00086993,-0.08546487,0.02140870,0.06879063,0.99373300
1756066385482,0,left,-0.03853234,1.05553928,0.00442609,-0.08547226,0.02139897,0.06888452,0.99372607
1756066385482,1,right,0.02649024,1.06429443,0.00085792,-0.08547226,0.02139897,0.06888452,0.99372607
1756066385494,0,left,-0.03850580,1.05554314,0.00439556,-0.08532528,0.02138399,0.06882004,0.99374349
1756066385494,1,right,0.02651802,1.06429060,0.00083135,-0.08532528,0.02138399,0.06882004,0.99374349
1756066385505,0,left,-0.03847143,1.05552975,0.00436685,-0.08527086,0.02140779,0.06886652,0.99374443
1756066385505,1,right,0.02655142,1.06428318,0.00079950,-0.08527086,0.02140779,0.06886652,0.99374443
1756066385515,0,left,-0.03843746,1.05552034,0.00435405,-0.08533642,0.02137602,0.06885176,0.99374051
1756066385515,1,right,0.02658582,1.06427198,0.00079043,-0.08533642,0.02137602,0.06885176,0.99374051
1756066385527,0,left,-0.03841148,1.05551523,0.00433596,-0.08537061,0.02123089,0.06872160,0.99374969
1756066385527,1,right,0.02661498,1.06425148,0.00079242,-0.08537061,0.02123089,0.06872160,0.99374969
1756066385538,0,left,-0.03837658,1.05550089,0.00431063,-0.08548520,0.02111097,0.06870424,0.99374360
1756066385538,1,right,0.02665086,1.06423585,0.00078193,-0.08548520,0.02111097,0.06870424,0.99374360
1756066385549,0,left,-0.03834978,1.05548562,0.00428771,-0.08558361,0.02096808,0.06869514,0.99373878
1756066385549,1,right,0.02667862,1.06422068,0.00077690,-0.08558361,0.02096808,0.06869514,0.99373878
1756066385560,0,left,-0.03832751,1.05547422,0.00428321,-0.08564796,0.02093875,0.06873198,0.99373131
1756066385560,1,right,0.02670037,1.06421418,0.00077525,-0.08564796,0.02093875,0.06873198,0.99373131
1756066385571,0,left,-0.03831561,1.05548063,0.00427156,-0.08557424,0.02089543,0.06877265,0.99373576
1756066385571,1,right,0.02671178,1.06422663,0.00076945,-0.08557424,0.02089543,0.06877265,0.99373576
1756066385582,0,left,-0.03830804,1.05548690,0.00424519,-0.08544309,0.02088564,0.06891292,0.99373753
1756066385582,1,right,0.02671687,1.06425171,0.00074396,-0.08544309,0.02088564,0.06891292,0.99373753
